,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
5215,ATSI,2022-05-10,162991.469,7232.63,3395.6556041666668,397.943,0.4694911262108896,0.6089739379836973,6834.687,0.1260344376710717
5216,ATSI,2022-05-11,174095.504,7907.478,3626.9896666666664,426.095,0.4586784391517329,0.6657948792043075,7481.383,0.1260344376710717
5217,ATSI,2022-05-12,176166.834,8078.711,3670.142375,414.682,0.4542980154878668,0.6802123780011162,7664.029,0.1260344376710717
5218,ATSI,2022-05-13,184045.409,8497.855,3834.279354166667,446.507,0.4512055517735555,0.715503519987121,8051.348,0.1260344376710717
5219,ATSI,2022-05-14,170598.635,7616.384,3554.138229166667,427.055,0.46664378124404793,0.6412853080658106,7189.329,0.1260344376710717
5220,ATSI,2022-05-15,163397.581,7930.196,3404.1162708333336,401.789,0.4292600423537241,0.6677076923750508,7528.407,0.1260344376710717
5221,ATSI,2022-05-16,169850.141,7293.83,3538.544604166667,413.732,0.48514218238794526,0.6141268636835605,6880.098,0.1260344376710717
5222,ATSI,2022-05-17,161776.45,6858.863,3370.3427083333336,434.667,0.49138504564580654,0.5775034546493704,6424.196,0.1260344376710717
5223,ATSI,2022-05-18,160571.245,6823.422,3345.234270833333,410.718,0.4902575673662472,0.5745193886407289,6412.704,0.1260344376710717
5224,ATSI,2022-05-19,169391.914,7601.229,3528.998208333333,418.61,0.4642667926901469,0.6400092853700357,7182.619000000001,0.1260344376710717
5225,ATSI,2022-05-20,184617.944,8768.833,3846.2071666666666,420.688,0.43862246739864547,0.7383193614952511,8348.145,0.1260344376710717
5226,ATSI,2022-05-21,189857.978,8788.188,3955.3745416666666,402.584,0.45007850784105513,0.739949016346899,8385.604,0.1260344376710717
5227,ATSI,2022-05-22,153567.543,7089.952,3199.3238125000003,365.905,0.4512475983617379,0.596960716856163,6724.0470000000005,0.1260344376710717
5228,ATSI,2022-05-23,159514.606,6870.214,3323.2209583333333,394.385,0.4837143294711538,0.5784591876496833,6475.829,0.1260344376710717
5229,ATSI,2022-05-24,162979.109,6933.586,3395.3981041666666,400.751,0.4897030344999927,0.5837949916930123,6532.835,0.1260344376710717
5230,ATSI,2022-05-25,170870.503,7554.908,3559.8021458333333,404.184,0.47119066781929486,0.6361091436814186,7150.724,0.1260344376710717
5231,ATSI,2022-05-26,181256.804,7921.95,3776.1834166666667,428.543,0.47667347265088356,0.6670133945756869,7493.407,0.1260344376710717
5232,ATSI,2022-05-27,174562.863,7551.665,3636.7263125000004,431.966,0.4815794016948581,0.6358360891382052,7119.699,0.1260344376710717
5233,ATSI,2022-05-28,149959.616,6592.894,3124.1586666666667,357.563,0.4738675711556513,0.5551093615861851,6235.331,0.1260344376710717
5234,ATSI,2022-05-29,153299.266,7482.684,3193.7347083333334,330.076,0.4268167289081476,0.6300280177705211,7152.608,0.1260344376710717
5235,ATSI,2022-05-30,175721.786,8924.249,3660.8705416666667,338.505,0.4102160911990092,0.7514050984326686,8585.744,0.1260344376710717
5236,ATSI,2022-05-31,216456.319,10795.546,4509.506645833333,421.327,0.41771918213616366,0.9089648109061504,10374.219000000001,0.1260344376710717
5237,ATSI,2022-06-01,224819.128,10716.343,4683.731833333333,493.174,0.43706438225552624,0.9022960662295774,10223.169000000002,0.1260344376710717
5238,ATSI,2022-06-02,185602.097,8516.223,3866.710354166667,484.747,0.4540405240875758,0.7170500712821388,8031.476,0.1260344376710717
5239,ATSI,2022-06-03,175498.053,7974.71,3656.2094375,441.431,0.45847553547401726,0.6714556880385102,7533.279,0.1260344376710717
