,zone,date,total_energy,peak_load,avg_load,min_load,load_factor,utilization_rate,range,cv
1753,RTO,2024-11-19,1966104.319,90881.151,81921.01329166666,70226.157,0.9014081840982259,0.5674594924877163,20654.99399999999,0.1411486537511631
1754,RTO,2024-11-20,1962617.624,92380.084,81775.73433333334,68913.331,0.8852095689080921,0.5768187903189365,23466.752999999997,0.1411486537511631
1755,RTO,2024-11-21,2136680.833,102079.862,89028.36804166668,75063.547,0.8721442828916313,0.6373839464658201,27016.314999999988,0.1411486537511631
1756,RTO,2024-11-22,2284232.86,102941.083,95176.36916666666,83037.326,0.9245712828440581,0.6427613875105508,19903.756999999998,0.1411486537511631
1757,RTO,2024-11-23,2059630.821,99324.296,85817.950875,78361.541,0.8640177109838261,0.6201782655664178,20962.755000000005,0.1411486537511631
1758,RTO,2024-11-24,1950735.156,90222.076,81280.6315,74832.149,0.9008951589630901,0.5633442456967581,15389.926999999996,0.1411486537511631
1759,RTO,2024-11-25,2086860.5119999999,95384.973,86952.52133333332,77367.734,0.9115955962301664,0.5955812374068031,18017.239,0.1411486537511631
1760,RTO,2024-11-26,2032125.7410000002,94651.012,84671.90587500001,72902.225,0.8945694724848796,0.5909984044212727,21748.786999999997,0.1411486537511631
1761,RTO,2024-11-27,2134208.53,95175.837,88925.35541666666,79271.351,0.9343270121876276,0.5942753977787276,15904.486000000004,0.1411486537511631
1762,RTO,2024-11-28,1991771.48,93171.832,82990.47833333333,72997.985,0.8907249814872519,0.5817624437972926,20173.846999999994,0.1411486537511631
1763,RTO,2024-11-29,2080842.002,100023.049,86701.75008333333,76520.806,0.8668177080198118,0.6245412607352869,23502.243000000002,0.1411486537511631
1764,RTO,2024-11-30,2260078.872,103763.354,94169.953,87862.566,0.9075453844716699,0.6478956257900305,15900.788,0.1411486537511631
1765,RTO,2024-12-01,2306628.841,105280.667,96109.53504166666,90354.927,0.9128887361785679,0.657369687852966,14925.740000000005,0.1411486537511631
1766,RTO,2024-12-02,2462618.65,114389.041,102609.11041666666,91831.754,0.8970187136778834,0.714242133135138,22557.286999999997,0.1411486537511631
1767,RTO,2024-12-03,2539992.95,115186.204,105833.03958333335,96600.798,0.9187996123505672,0.7192195977296387,18585.406000000003,0.1411486537511631
1768,RTO,2024-12-04,2596608.003,118456.068,108192.000125,99052.85,0.9133512698142235,0.7396365416781574,19403.217999999993,0.1411486537511631
1769,RTO,2024-12-05,2499176.198,119423.67,104132.34158333333,90232.608,0.8719573061465397,0.7456782228607615,29191.062000000005,0.1411486537511631
1770,RTO,2024-12-06,2620771.446,119192.655,109198.81025,100605.162,0.9161538540273307,0.7442357713379253,18587.493000000002,0.1411486537511631
1771,RTO,2024-12-07,2448995.975,114341.252,102041.49895833334,94229.045,0.8924294353391665,0.7139437398887045,20112.206999999995,0.1411486537511631
1772,RTO,2024-12-08,2146300.185,103506.685,89429.174375,81729.613,0.8639941891192825,0.6462929913727206,21777.072,0.1411486537511631
1773,RTO,2024-12-09,2172426.934,99342.922,90517.78891666666,78382.082,0.9111649536206178,0.6202945658155979,20960.84000000001,0.1411486537511631
1774,RTO,2024-12-10,2174774.197,99784.299,90615.59154166667,77310.444,0.9081147279660368,0.6230505120779395,22473.854999999996,0.1411486537511631
1775,RTO,2024-12-11,2209443.769,106170.592,92060.15704166667,76771.281,0.867096578322429,0.6629263559111438,29399.311,0.1411486537511631
1776,RTO,2024-12-12,2473730.827,114976.917,103072.11779166666,91768.102,0.8964592239994282,0.7179128152615748,23208.815000000002,0.1411486537511631
1777,RTO,2024-12-13,2562093.74,116132.679,106753.90583333334,98277.357,0.9192408782142478,0.7251293624855045,17855.322,0.1411486537511631
1778,RTO,2024-12-14,2409533.813,110702.897,100397.24220833334,92917.595,0.9069070903206204,0.6912259479255487,17785.301999999996,0.1411486537511631
1779,RTO,2024-12-15,2301481.588,103833.359,95895.06616666667,87828.178,0.9235477604713401,0.6483327351502717,16005.180999999997,0.1411486537511631
1780,RTO,2024-12-16,2278705.805,103337.846,94946.07520833334,81974.928,0.9187928613136888,0.6452387651421116,21362.918000000005,0.1411486537511631
1781,RTO,2024-12-17,2160011.566,101400.059,90000.48191666667,78133.181,0.8875782006859254,0.6331392745935237,23266.877999999997,0.1411486537511631
